filename,chunk_index,speaker_id,label,label_name,attack_id,split,spectral_flatness_mean,spectral_flatness_std,spectral_rolloff_mean,spectral_rolloff_std,reverb_proxy_decay_ratio,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std
PA_test_PA_T_0002982.flac,3,PA_0097,0,bonafide,-,test,0.864953339099884,0.3321368098258972,541.4186401367188,1381.257080078125,0.2580542266368866,222.23013305664062,560.7752685546875,290.9931640625,716.4718017578125,0.0019996280316263437,0.005462070927023888,1.3188344382797368e-05,4.313224781071767e-05
PA_test_PA_T_0003608.flac,0,PA_0079,0,bonafide,-,test,0.06094922125339508,0.0927819088101387,3649.3056640625,1840.70361328125,0.25514501333236694,1983.551025390625,1070.03173828125,1612.18505859375,497.9927978515625,0.1689298152923584,0.13829141855239868,0.05956427752971649,0.07674725353717804
PA_test_PA_T_0003608.flac,1,PA_0079,0,bonafide,-,test,0.045642029494047165,0.0853540301322937,3696.924560546875,1933.30029296875,0.7829144597053528,2078.298828125,1357.819091796875,1550.078857421875,511.0330505371094,0.191142737865448,0.18512757122516632,0.05919443443417549,0.0435384176671505
PA_test_PA_T_0003608.flac,2,PA_0079,0,bonafide,-,test,0.907802939414978,0.2841786742210388,416.6666564941406,1288.2208251953125,0.4647097885608673,164.71087646484375,510.14813232421875,202.94464111328125,626.1315307617188,0.0036272320430725813,0.012939698994159698,2.36204778047977e-05,8.224263729061931e-05
PA_test_PA_T_0004487.flac,0,PA_0087,0,bonafide,-,test,0.018828660249710083,0.04067365452647209,2738.59130859375,1605.8404541015625,0.9491333961486816,1369.2957763671875,864.8319091796875,1534.1685791015625,496.8069152832031,0.0837053582072258,0.1010979637503624,0.17348217964172363,0.17290914058685303
PA_test_PA_T_0004487.flac,1,PA_0087,0,bonafide,-,test,0.12849479913711548,0.26178184151649475,3713.789794921875,1923.4517822265625,0.7908827066421509,2002.8740234375,1232.2957763671875,1647.38330078125,613.7083740234375,0.1767888218164444,0.14997301995754242,0.08813762664794922,0.08068639039993286
PA_test_PA_T_0005405.flac,0,PA_0079,1,spoof,AA,test,0.039871927350759506,0.046977926045656204,4155.505859375,1632.3011474609375,0.4294097423553467,2291.760986328125,1268.87744140625,1677.3851318359375,498.0044250488281,0.2015904039144516,0.18913818895816803,0.05356248840689659,0.06945811212062836
PA_test_PA_T_0005405.flac,1,PA_0079,1,spoof,AA,test,0.7520169615745544,0.4252346158027649,713.7896728515625,1445.03076171875,0.5146289467811584,349.2752685546875,640.3604125976562,420.0658874511719,755.8762817382812,0.0155474953353405,0.029919244349002838,0.003102704882621765,0.00914531946182251
PA_test_PA_T_0012695.flac,0,PA_0087,1,spoof,AA,test,0.017988841980695724,0.020639024674892426,3781.994140625,1159.9456787109375,0.8511123657226562,1605.018310546875,449.0152282714844,1808.9444580078125,415.017822265625,0.0875186026096344,0.043040357530117035,0.1045905277132988,0.10615342855453491
PA_test_PA_T_0012695.flac,1,PA_0087,1,spoof,AA,test,0.42372867465019226,0.4823454022407532,2310.763916015625,2148.1474609375,0.9285574555397034,1000.3422241210938,944.2939453125,1141.590576171875,986.7454223632812,0.0435887910425663,0.05635320767760277,0.02779194340109825,0.0444505400955677
PA_test_PA_T_0018252.flac,0,PA_0079,1,spoof,AB,test,0.023951806128025055,0.0273982472717762,3565.228271484375,1074.2578125,1.3477541208267212,1889.29443359375,718.8448486328125,1534.578125,420.8699645996094,0.1548394113779068,0.10190737247467041,0.09203198552131653,0.08799618482589722
PA_test_PA_T_0018252.flac,1,PA_0079,1,spoof,AB,test,0.008090042509138584,0.015281973406672478,2489.831298828125,1148.8837890625,1.3374899625778198,1222.3184814453125,392.0538330078125,1390.985107421875,384.6435852050781,0.0693359375,0.02975114807486534,0.05726747587323189,0.061261653900146484
PA_test_PA_T_0018252.flac,2,PA_0079,1,spoof,AB,test,0.974090576171875,0.14309844374656677,232.14285278320312,1038.588623046875,0.9573360681533813,108.67479705810547,486.16876220703125,103.77843475341797,464.15234375,0.00012400794366840273,0.0005898529780097306,2.267037331193933e-07,1.0641391554599977e-06
PA_test_PA_T_0019203.flac,0,PA_0079,1,spoof,BC,test,0.08862543106079102,0.10400380194187164,4494.79150390625,1120.5648193359375,1.913038969039917,2784.8427734375,753.4254150390625,1554.18017578125,369.6206359863281,0.3155691921710968,0.09920886904001236,0.10131663084030151,0.09876187890768051
PA_test_PA_T_0019203.flac,1,PA_0079,1,spoof,BC,test,0.0755574032664299,0.19504287838935852,3885.168701171875,997.482421875,1.1275005340576172,2056.1904296875,520.0355224609375,1605.744384765625,397.85443115234375,0.1500186026096344,0.05829028785228729,0.0578317753970623,0.0710122361779213
PA_test_PA_T_0019203.flac,2,PA_0079,1,spoof,BC,test,0.9999988079071045,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA_test_PA_T_0023874.flac,0,PA_0079,1,spoof,AC,test,0.0960368812084198,0.11792609840631485,4671.130859375,709.3853149414062,0.13387548923492432,3026.36279296875,519.2989501953125,1509.7288818359375,315.5740661621094,0.334433913230896,0.0706460177898407,0.03872067853808403,0.06140502914786339
PA_test_PA_T_0023874.flac,1,PA_0079,1,spoof,AC,test,0.6436898112297058,0.44089293479919434,1851.4384765625,2269.708251953125,0.812027633190155,1152.419921875,1407.8839111328125,645.458740234375,799.95751953125,0.1130487322807312,0.14544279873371124,0.0034309024922549725,0.007589752785861492
PA_test_PA_T_0034587.flac,0,PA_0087,1,spoof,AB,test,0.02502918615937233,0.03194329887628555,3820.6845703125,1014.3931884765625,1.5744550228118896,1768.9732666015625,629.2401733398438,1709.2669677734375,287.3934020996094,0.1125527024269104,0.0828651636838913,0.14306078851222992,0.1383492648601532
PA_test_PA_T_0034587.flac,1,PA_0087,1,spoof,AB,test,0.002231376012787223,0.0032573691569268703,2031.001953125,1512.919921875,1.1549888849258423,944.9697875976562,501.49981689453125,1262.04638671875,408.4716491699219,0.0366133414208889,0.01847240887582302,0.09548008441925049,0.07762060314416885
PA_test_PA_T_0034587.flac,2,PA_0087,1,spoof,AB,test,0.829513669013977,0.3709189295768738,733.8789672851562,1660.453857421875,0.3611130118370056,296.0192565917969,666.2567138671875,376.2721862792969,821.4700317382812,0.0033482143189758062,0.0076216659508645535,2.3336329832090996e-05,6.992115231696516e-05
PA_test_PA_T_0044016.flac,0,PA_0097,1,spoof,AB,test,0.07230430841445923,0.059372756630182266,4825.14892578125,1182.3026123046875,2.4548916233158025e-09,2322.31982421875,692.5089721679688,2128.8974609375,317.42022705078125,0.1535063236951828,0.06566163897514343,0.022821160033345222,0.09375286847352982
PA_test_PA_T_0044016.flac,1,PA_0097,1,spoof,AB,test,0.008366182446479797,0.026582706719636917,1914.1865234375,1969.8359375,0.8032571077346802,1165.39306640625,981.8930053710938,1206.0565185546875,597.6248168945312,0.0902777761220932,0.0941067785024643,0.1082085445523262,0.06838113069534302
PA_test_PA_T_0044016.flac,2,PA_0097,1,spoof,AB,test,0.12059960514307022,0.23733630776405334,4016.369140625,2010.5177001953125,0.9283742308616638,1957.814453125,860.1583251953125,1794.809326171875,723.3615112304688,0.1220548078417778,0.06020953506231308,0.01942967064678669,0.04110574349761009
PA_test_PA_T_0044016.flac,3,PA_0097,1,spoof,AB,test,0.9999988079071045,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA_test_PA_T_0044990.flac,0,PA_0097,1,spoof,CC,test,0.1326369345188141,0.08516906946897507,5636.40869140625,1140.9263916015625,1.1806426048278809,3320.564208984375,690.0205688476562,2035.362060546875,308.9300231933594,0.3650173544883728,0.10396803170442581,0.033612288534641266,0.043775979429483414
PA_test_PA_T_0044990.flac,1,PA_0097,1,spoof,CC,test,0.06359118968248367,0.06233559921383858,4915.1787109375,1737.280029296875,0.36452341079711914,3011.416015625,1231.645751953125,1753.4093017578125,351.9844665527344,0.3243737518787384,0.17416979372501373,0.0872620940208435,0.0735229030251503
PA_test_PA_T_0044990.flac,2,PA_0097,1,spoof,CC,test,0.5681828260421753,0.38915666937828064,3410.46630859375,2959.2177734375,1.5298888683319092,1870.6510009765625,1625.8074951171875,1248.3726806640625,1082.407958984375,0.1918402761220932,0.1790727972984314,0.00035875735920853913,0.0003732169570866972
PA_test_PA_T_0051297.flac,0,PA_0079,1,spoof,BB,test,0.035573091357946396,0.04195351153612137,4191.46826171875,1698.639892578125,0.7848138809204102,2175.773681640625,917.2134399414062,1761.056640625,618.6718139648438,0.1948164701461792,0.1344163864850998,0.0772986188530922,0.07723654806613922
PA_test_PA_T_0051297.flac,1,PA_0079,1,spoof,BB,test,0.37678566575050354,0.4756506383419037,1218.2540283203125,1456.203125,0.8846803903579712,648.2610473632812,606.911865234375,842.6808471679688,754.784423828125,0.0274522565305233,0.02625419571995735,0.00928880088031292,0.018722033128142357
PA_train_PA_T_0000241.flac,0,PA_0083,0,bonafide,-,train,0.023663919419050217,0.038312118500471115,3393.353271484375,1352.0889892578125,0.880988597869873,1674.9765625,752.8524780273438,1673.674560546875,467.82916259765625,0.1021205335855484,0.08301350474357605,0.04563082754611969,0.08194174617528915
PA_train_PA_T_0000241.flac,1,PA_0083,0,bonafide,-,train,0.17513062059879303,0.34122878313064575,2692.956298828125,2163.67431640625,0.6640364527702332,1529.3431396484375,1482.4705810546875,1244.7904052734375,687.44873046875,0.1357731968164444,0.19918599724769592,0.051830776035785675,0.06000548228621483
PA_train_PA_T_0000298.flac,0,PA_0088,0,bonafide,-,train,0.0781535878777504,0.0618417002260685,5380.70458984375,1248.4405517578125,0.4370357394218445,2554.06787109375,874.82958984375,2274.5595703125,431.3699645996094,0.1613653302192688,0.13008105754852295,0.024447107687592506,0.06100945919752121
PA_train_PA_T_0000298.flac,1,PA_0088,0,bonafide,-,train,0.26105165481567383,0.4141674339771271,2670.138916015625,1874.8616943359375,0.8640540838241577,1282.8818359375,844.744140625,1219.456298828125,828.2544555664062,0.0886346697807312,0.07622843235731125,0.04684796556830406,0.07660266757011414
PA_train_PA_T_0000417.flac,0,PA_0080,0,bonafide,-,train,0.025116611272096634,0.04587391018867493,3486.359130859375,1360.43505859375,0.696655809879303,1654.90185546875,734.3900146484375,1706.85498046875,470.13623046875,0.1036551371216774,0.09646311402320862,0.07358267903327942,0.09304855763912201
PA_train_PA_T_0000417.flac,1,PA_0080,0,bonafide,-,train,0.6064526438713074,0.4724782407283783,1563.2440185546875,2148.82080078125,0.4326218068599701,812.0326538085938,1219.3948974609375,707.3636474609375,899.8683471679688,0.0652901753783226,0.13414345681667328,0.01611056737601757,0.029901057481765747
PA_train_PA_T_0000473.flac,0,PA_0086,0,bonafide,-,train,0.017634855583310127,0.05461524799466133,3003.72021484375,1331.4390869140625,0.4850369989871979,1354.6439208984375,584.8709716796875,1860.2855224609375,349.3636779785156,0.0620814748108387,0.06338903307914734,0.051695361733436584,0.08737281709909439
PA_train_PA_T_0000473.flac,1,PA_0086,0,bonafide,-,train,0.7039563655853271,0.4508439600467682,742.3115234375,1384.660888671875,0.18243350088596344,351.3673400878906,596.688720703125,449.8363342285156,743.0866088867188,0.014818948693573475,0.02812778763473034,0.035519666969776154,0.11426621675491333
PA_train_PA_T_0000777.flac,0,PA_0096,0,bonafide,-,train,0.025496594607830048,0.040020618587732315,3377.480224609375,968.934814453125,0.7808732390403748,1656.6221923828125,576.8654174804688,1626.478759765625,319.8099365234375,0.1231398805975914,0.06808372586965561,0.06850742548704147,0.0631105974316597
PA_train_PA_T_0000777.flac,1,PA_0096,0,bonafide,-,train,0.01753673516213894,0.028232913464307785,2945.4365234375,1242.327880859375,0.7728422284126282,1538.5015869140625,824.81787109375,1450.043701171875,359.718017578125,0.1190011128783226,0.12312863767147064,0.0723663866519928,0.063116654753685
PA_train_PA_T_0000777.flac,2,PA_0096,0,bonafide,-,train,0.9496358036994934,0.20344512164592743,318.94842529296875,1227.846923828125,0.46893152594566345,145.8748016357422,573.2220458984375,141.0312042236328,542.0259399414062,0.0014260913012549281,0.0068631768226623535,1.134952754000551e-06,5.004389549867483e-06
PA_train_PA_T_0000912.flac,0,PA_0090,0,bonafide,-,train,0.017495812848210335,0.020962277427315712,3634.176513671875,1206.5284423828125,1.1233035326004028,1757.5789794921875,666.2566528320312,1717.3360595703125,432.3629150390625,0.1069413423538208,0.06201733276247978,0.12819340825080872,0.1185101568698883
PA_train_PA_T_0000912.flac,1,PA_0090,0,bonafide,-,train,0.054572418332099915,0.06332338601350784,4213.04541015625,2164.659423828125,0.9321502447128296,2154.712158203125,1037.11474609375,1910.2723388671875,661.1314697265625,0.1695033460855484,0.10351806879043579,0.09534208476543427,0.06475537270307541
PA_train_PA_T_0000912.flac,2,PA_0090,0,bonafide,-,train,0.7541980147361755,0.42135292291641235,1274.5535888671875,2120.016845703125,0.2459937334060669,500.0355224609375,835.6480712890625,595.2227172851562,982.8154296875,0.0184306800365448,0.03473062068223953,0.0001457625039620325,0.0004391751135699451
PA_train_PA_T_0000997.flac,0,PA_0098,0,bonafide,-,train,0.029494257643818855,0.03166194632649422,4306.79541015625,1180.6641845703125,0.7089709639549255,2009.57568359375,592.84521484375,1935.8804931640625,487.9964294433594,0.1281777024269104,0.07039059698581696,0.06163613870739937,0.07201554626226425
PA_train_PA_T_0000997.flac,1,PA_0098,0,bonafide,-,train,0.4576393663883209,0.4711534082889557,2977.678466796875,2835.843017578125,0.47960522770881653,1573.1781005859375,1769.482666015625,1219.9228515625,1091.42529296875,0.1531032919883728,0.2440803200006485,0.01083624828606844,0.021015387028455734
PA_train_PA_T_0001095.flac,0,PA_0088,0,bonafide,-,train,0.011369263753294945,0.0136191351339221,3334.077392578125,1405.0684814453125,1.0874581336975098,1466.8807373046875,631.920166015625,1654.7724609375,535.7484741210938,0.0774739608168602,0.0429130494594574,0.15265652537345886,0.13482128083705902
PA_train_PA_T_0001095.flac,1,PA_0088,0,bonafide,-,train,0.25290578603744507,0.40235915780067444,2678.323486328125,1754.9481201171875,0.4443105161190033,1226.5882568359375,780.9913330078125,1412.798583984375,816.5943603515625,0.0660032257437706,0.06196208670735359,0.010931923985481262,0.027745192870497704
PA_train_PA_T_0001514.flac,0,PA_0090,0,bonafide,-,train,0.011357462033629417,0.017298882827162743,2844.989990234375,1657.838623046875,1.2389369010925293,1384.0048828125,707.2400512695312,1704.5450439453125,490.3848876953125,0.064608134329319,0.060203682631254196,0.11067621409893036,0.11662402749061584
PA_train_PA_T_0001514.flac,1,PA_0090,0,bonafide,-,train,0.2912907004356384,0.4483640193939209,1804.0675048828125,1767.5341796875,0.9247502088546753,800.2900390625,665.8624877929688,1237.6123046875,824.9336547851562,0.02193390391767025,0.02992507442831993,0.007056831382215023,0.011919219046831131
PA_train_PA_T_0001731.flac,0,PA_0092,0,bonafide,-,train,0.035766758024692535,0.045741476118564606,4273.8095703125,1686.502685546875,1.1851953268051147,1928.4029541015625,877.8477783203125,2059.725830078125,468.5893859863281,0.1230623796582222,0.11279788613319397,0.07556009292602539,0.09447158128023148
PA_train_PA_T_0001731.flac,1,PA_0092,0,bonafide,-,train,0.19119760394096375,0.37383797764778137,2352.1826171875,1872.0086669921875,1.0887949466705322,1123.2484130859375,711.3831176757812,1324.39208984375,811.0740356445312,0.0552300363779068,0.046915922313928604,0.04953639954328537,0.08364055305719376
PA_train_PA_T_0001733.flac,0,PA_0092,0,bonafide,-,train,0.026037592440843582,0.03682974353432655,4062.251953125,1020.2694091796875,1.3580492734909058,1708.72119140625,502.89886474609375,2039.091552734375,235.12745666503906,0.0817367285490036,0.058676525950431824,0.049432575702667236,0.08496035635471344
PA_train_PA_T_0001733.flac,1,PA_0092,0,bonafide,-,train,0.0163015965372324,0.03324655443429947,2358.135009765625,1605.420654296875,1.0920045375823975,1220.647705078125,643.18115234375,1533.1839599609375,471.4794921875,0.0741257444024086,0.05791179835796356,0.06719113886356354,0.06390462815761566
PA_train_PA_T_0001733.flac,2,PA_0092,0,bonafide,-,train,0.8921273946762085,0.3053249418735504,427.0833435058594,1210.3072509765625,0.4672434329986572,166.65548706054688,472.7388610839844,229.10289001464844,648.0703735351562,0.0007750496151857078,0.0023612442892044783,3.524444309732644e-06,1.115636587201152e-05
PA_train_PA_T_0001880.flac,0,PA_0086,0,bonafide,-,train,0.029019393026828766,0.04404831305146217,3592.261962890625,1406.557861328125,0.8989195227622986,1708.9293212890625,967.1705932617188,1805.5118408203125,415.13787841796875,0.1045696958899498,0.11530520021915436,0.04450710490345955,0.06767847388982773
PA_train_PA_T_0001880.flac,1,PA_0086,0,bonafide,-,train,0.46821513772010803,0.4917162358760834,1478.670654296875,2035.0987548828125,1.0235159397125244,817.0928955078125,1338.7291259765625,790.6626586914062,805.3328247070312,0.0620659738779068,0.15714377164840698,0.031147895380854607,0.042149338871240616
PA_train_PA_T_0002105.flac,0,PA_0089,0,bonafide,-,train,0.022805018350481987,0.023980582132935524,3907.986083984375,1393.9000244140625,1.0088626146316528,1659.3843994140625,537.189208984375,1946.6884765625,429.5169677734375,0.073288694024086,0.04791571572422981,0.08499511331319809,0.13337630033493042
PA_train_PA_T_0002105.flac,1,PA_0089,0,bonafide,-,train,0.056105636060237885,0.09280551224946976,3300.59521484375,1940.900634765625,0.8768598437309265,1906.197998046875,1302.183837890625,1558.5836181640625,446.4237060546875,0.1597222238779068,0.16102203726768494,0.10193397849798203,0.09066350013017654
PA_train_PA_T_0002105.flac,2,PA_0089,0,bonafide,-,train,0.7780618667602539,0.3978395164012909,898.0654907226562,1743.8837890625,0.08066011220216751,474.5645751953125,935.2130126953125,428.90850830078125,776.9884643554688,0.0318700410425663,0.07430992275476456,0.0011158614652231336,0.0035269083455204964
PA_train_PA_T_0002108.flac,0,PA_0089,0,bonafide,-,train,0.05452908203005791,0.07610823959112167,4143.35302734375,1343.63623046875,0.34393468499183655,1920.71142578125,781.7059936523438,1896.48974609375,420.079833984375,0.1218843013048172,0.10142018646001816,0.03891804814338684,0.06705540418624878
PA_train_PA_T_0002108.flac,1,PA_0089,0,bonafide,-,train,0.04823266714811325,0.09657081216573715,3004.46435546875,1820.4669189453125,0.83922278881073,1673.7301025390625,1196.04443359375,1540.1607666015625,400.5150451660156,0.1274646520614624,0.1509273499250412,0.08804523944854736,0.06467268615961075
PA_train_PA_T_0002108.flac,2,PA_0089,0,bonafide,-,train,0.7231143712997437,0.4390965700149536,819.6924438476562,1673.9998779296875,0.17812563478946686,376.138427734375,718.1832885742188,473.2140808105469,803.374267578125,0.0197017602622509,0.04689745232462883,0.010399297811090946,0.027729058638215065
PA_train_PA_T_0002246.flac,0,PA_0083,0,bonafide,-,train,0.03657970950007439,0.05531996861100197,3648.0654296875,1471.2672119140625,0.07362691313028336,1821.0035400390625,940.845703125,1688.2120361328125,510.8731689453125,0.1271081417798996,0.09154607355594635,0.04256240651011467,0.080277219414711
PA_train_PA_T_0002246.flac,1,PA_0083,0,bonafide,-,train,0.06299629807472229,0.09465813636779785,3195.9326171875,2044.4697265625,0.6130175590515137,1823.9078369140625,1261.8836669921875,1432.0904541015625,573.9454345703125,0.1793464720249176,0.15589143335819244,0.026467779651284218,0.019000262022018433
PA_train_PA_T_0002246.flac,2,PA_0083,0,bonafide,-,train,0.7570604681968689,0.41754668951034546,1209.8214111328125,2088.6923828125,0.6566448211669922,476.472412109375,830.24072265625,567.5784301757812,976.3347778320312,0.01509796641767025,0.034507326781749725,5.211065581534058e-05,0.00010916320024989545
PA_train_PA_T_0002373.flac,0,PA_0096,0,bonafide,-,train,0.02086762525141239,0.02255236543715,4034.97021484375,1242.5831298828125,1.2985718250274658,1703.3260498046875,554.3950805664062,1917.5025634765625,500.803955078125,0.076373390853405,0.05599178746342659,0.04680892080068588,0.08393584936857224
PA_train_PA_T_0002373.flac,1,PA_0096,0,bonafide,-,train,0.6058262586593628,0.4860101044178009,996.03173828125,1552.4002685546875,0.5356785655021667,439.5774230957031,620.2974243164062,557.7853393554688,775.6046752929688,0.01520647294819355,0.023017611354589462,0.023622795939445496,0.04865875095129013
PA_train_PA_T_0002536.flac,0,PA_0092,0,bonafide,-,train,0.02228269726037979,0.04429137706756592,3929.3154296875,1269.697998046875,0.7592911124229431,1692.0736083984375,668.7748413085938,1994.01611328125,330.9891357421875,0.0830078125,0.07439740747213364,0.05238177254796028,0.08702350407838821
PA_train_PA_T_0002536.flac,1,PA_0092,0,bonafide,-,train,0.036000899970531464,0.05307389050722122,3353.174560546875,1722.1591796875,1.0225517749786377,1885.9063720703125,1136.6988525390625,1583.3809814453125,386.895751953125,0.1513826847076416,0.1266157627105713,0.10590876638889313,0.05770215019583702
PA_train_PA_T_0002536.flac,2,PA_0092,0,bonafide,-,train,0.5210813879966736,0.48718544840812683,1765.873046875,1974.7218017578125,0.5507393479347229,838.4935913085938,979.696044921875,879.1805419921875,897.5578002929688,0.0353577621281147,0.06188031658530235,0.016061866655945778,0.03955063968896866
PA_train_PA_T_0002997.flac,0,PA_0098,0,bonafide,-,train,0.024751713499426842,0.03194623067975044,4219.24609375,1182.168701171875,0.99208003282547,1903.8865966796875,618.17333984375,1942.2845458984375,477.468505859375,0.1179005429148674,0.07875782251358032,0.09398446977138519,0.11568498611450195
PA_train_PA_T_0002997.flac,1,PA_0098,0,bonafide,-,train,0.4727935492992401,0.473971962928772,2634.176513671875,2775.00732421875,0.8053493499755859,1460.2056884765625,1787.8480224609375,1140.226806640625,1056.15966796875,0.1414620578289032,0.23969639837741852,0.014478662982583046,0.027025524526834488
PA_train_PA_T_0003048.flac,0,PA_0083,0,bonafide,-,train,0.027714159339666367,0.036161672323942184,3075.644775390625,965.5734252929688,1.1502318382263184,1673.042724609375,608.0203857421875,1521.716552734375,312.8682556152344,0.1282087117433548,0.0798514187335968,0.07967397570610046,0.11600597947835922
PA_train_PA_T_0003048.flac,1,PA_0083,0,bonafide,-,train,0.03363555669784546,0.05798214673995972,3288.9384765625,1543.711181640625,0.8889588713645935,1657.813232421875,878.1395263671875,1608.4163818359375,465.9438781738281,0.1234498992562294,0.09471747279167175,0.0978822261095047,0.06665947288274765
PA_train_PA_T_0003048.flac,2,PA_0083,0,bonafide,-,train,0.5415446162223816,0.4550880491733551,2900.545654296875,2790.03271484375,0.4624944031238556,1394.819091796875,1421.372802734375,1199.37255859375,1149.1710205078125,0.0885261669754982,0.10093802958726883,0.002958788303658366,0.00713575491681695
PA_train_PA_T_0003218.flac,0,PA_0080,0,bonafide,-,train,0.027343658730387688,0.04139023274183273,3925.59521484375,1135.954833984375,0.7062380313873291,1779.610595703125,570.1676025390625,1880.8388671875,348.32537841796875,0.0931609645485878,0.06119854375720024,0.08414368331432343,0.0949133038520813
